ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0000912282-26-000039	YES	101	0001597172	Ambient Clinical Analytics, Inc.	221 First Avenue SW	Suite 600	Rochester	MN	MINNESOTA	55902	507-607-0649	DELAWARE							Corporation		overFiveYears	
0001996941-26-000003	YES	101	0001996941	Okeanos Venture Partners I, LLC - Series 96	440 Monticello Ave	STE 1802 PMB 98895	Norfolk	VA	VIRGINIA	23510	703-929-0784	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002091963-26-000001	YES	101	0002091963	CCV-Spectra-2024 LLC	901 OGLETREE ROAD		AUBURN	AL	ALABAMA	36830	3345248066	ALABAMA							Limited Liability Company		withinFiveYears	2024
0002047189-26-000002	NO	103	0002047187	Evolution Credit Opportunity Fund III (Parallel A) LP	28 STATE STREET	28TH FLOOR	BOSTON	MA	MASSACHUSETTS	02109	(617) 410-4800	DELAWARE							Limited Partnership		withinFiveYears	2024
0002047189-26-000002	NO	102	0002047188	Evolution Credit Opportunity Fund III (Parallel) LP	28 STATE STREET	28TH FLOOR	BOSTON	MA	MASSACHUSETTS	02109	(617) 410-4800	DELAWARE							Limited Partnership		withinFiveYears	2024
0002047189-26-000002	YES	101	0002047189	Evolution Credit Opportunity Fund III LP	28 STATE STREET	28TH FLOOR	BOSTON	MA	MASSACHUSETTS	02109	(617) 410-4800	DELAWARE							Limited Partnership		withinFiveYears	2024
0001470831-26-000031	YES	101	0002050936	Eightfold Real Estate Capital Fund VII, L.P.	545 NW 26TH STREET	SUITE 630	MIAMI	FL	FLORIDA	33127	(305) 503-4051	DELAWARE							Limited Partnership		withinFiveYears	2024
0000905148-26-000179	YES	101	0002047393	Bernoulli Fund Ltd.	Artex Corporate Services (Bermuda) Ltd.	Wessex House, 3rd Floor, 45 Reid Street	Hamilton	D0	BERMUDA	HM 12	1-441-521-6602	BERMUDA							Other	Bermuda exempted company with liability limited	withinFiveYears	2024
0001470831-26-000030	YES	101	0002100136	Rebuild Capital I, LP	418 BROADWAY #7150		ALBANY	NY	NEW YORK	12207	(917) 740-3804	DELAWARE							Limited Partnership		withinFiveYears	2025
0001932486-26-000001	YES	101	0001932486	WAGMI Ltd	103 South Church Street	4th Floor, Haroubr Place	Grand Cayman	E9	CAYMAN ISLANDS	KY1-1002	44(0)7421122474	CAYMAN ISLANDS							Other	Exempted Company	overFiveYears	
0002080612-26-000002	YES	101	0002100956	Capitan Orthopedics, Inc.	2851 CHARLEVOIX DR. SE	SUITE 327	GRAND RAPIDS	MI	MICHIGAN	49546	602-821-3030	DELAWARE							Corporation		withinFiveYears	2025
0001675550-26-000002	YES	101	0001675550	Foxhunt Crescent, LP	205 EAST 10TH STREET, 5E		NEW YORK	NY	NEW YORK	10003	516-448-7778	DELAWARE							Limited Partnership		overFiveYears	
0000905148-26-000178	YES	101	0002104016	Feynman Point Special Opportunities International Fund LP	Walkers Corporate Limited	190 Elgin Avenue	George Town, Grand Cayman	E9	CAYMAN ISLANDS	KY1-1106	345-949-0100	CAYMAN ISLANDS							Other	Cayman Islands Exempted Limited Partnership	withinFiveYears	2025
0000892251-26-000028	YES	101	0002102367	Bold Castle Ventures, LLC	2814 STANTON AVE.		CINCINNATI	OH	OHIO	45206	513-861-8866	OHIO							Limited Liability Company		withinFiveYears	2025
0002101493-26-000001	YES	101	0002101493	Homestead Wealth Partners LLC	515 CLEAR CREEK LANE		DRIPPING SPRINGS	TX	TEXAS	78620	8053584291	TEXAS							Limited Liability Company		withinFiveYears	2025
0001721917-26-000001	YES	101	0001721917	Oakhurst Income Fund II, LP	301 N. LAKE AVENUE	SUITE 310	PASADENA	CA	CALIFORNIA	91101	424-363-2870	DELAWARE				S&R Income Fund II, LP			Limited Partnership		overFiveYears	
0002104270-26-000002	YES	101	0002104270	GiveCard Financial Inc	210 W 29th St., Floor 8		New York	NY	NEW YORK	10001	(857) 869-1678	DELAWARE							Corporation		withinFiveYears	2022
0001796528-26-000001	YES	101	0001796528	MontyCloud, Inc.	8201 164TH AVE NE, SUITE 200		REDMOND	WA	WASHINGTON	98052-7615	425-647-6947	DELAWARE							Corporation		overFiveYears	
0002105148-26-000003	YES	101	0002105148	MASC, Inc.	161 Water Street, #2004		New York	NY	NEW YORK	10038	704-534-0947	DELAWARE							Corporation		overFiveYears	
0000905729-26-000020	YES	101	0001961165	Iaso Therapeutics, Inc.	4942 DAWN AVE	STE 108	EAST LANSING	MI	MICHIGAN	48823	773-437-0274	DELAWARE							Corporation		overFiveYears	
0000905148-26-000177	YES	101	0002104013	Feynman Point Special Opportunities Fund LP	18 West 18th Street, 6th Floor		New York	NY	NEW YORK	10011	212-401-6930	DELAWARE							Limited Partnership		withinFiveYears	2025
0001781755-26-000007	YES	101	0001781755	Baldwin Insurance Group, Inc.	4211 W BOY SCOUT BOULEVARD	SUITE 800	TAMPA	FL	FLORIDA	33607	(866) 279-0698	DELAWARE				BRP Group, Inc.			Corporation		overFiveYears	
0002102978-26-000001	YES	101	0002102978	Phoenix - US RE REIT Pension Cluster LP	C/O ELAD COHEN	53 DERECH HASHALOM	GIVATAYIM	L3	ISRAEL	5345433	972 74 731 2927	DELAWARE							Limited Partnership		withinFiveYears	2024
0002105382-26-000001	YES	101	0002105382	Enhanced Digital Group, Inc.	1777 PROSPECTOR AVENUE		PARK CITY	UT	UTAH	84060	516 242 8150	DELAWARE							Corporation		withinFiveYears	2021
0002105148-26-000002	YES	101	0002105148	MASC, Inc.	161 Water Street, #2004		New York	NY	NEW YORK	10038	704-534-0947	DELAWARE							Corporation		overFiveYears	
0001781755-26-000006	YES	101	0001781755	Baldwin Insurance Group, Inc.	4211 W BOY SCOUT BOULEVARD	SUITE 800	TAMPA	FL	FLORIDA	33607	(866) 279-0698	DELAWARE				BRP Group, Inc.			Corporation		overFiveYears	
0001984545-26-000001	YES	101	0001984545	Epoch Biotech, LLC	3 CREST DRIVE		DOVER	MA	MASSACHUSETTS	02030	617-834-4833	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002016761-26-000001	YES	101	0002016761	MOLG Inc.	4447 BROOKFIELD CORPORATE DRIVE	STE A	CHANTILLY	VA	VIRGINIA	20151	571-206-8012	DELAWARE							Corporation		overFiveYears	
0000905148-26-000176	YES	101	0002104998	Magnetar Opportunity 2025-2 LP	1603 Orrington Avenue, 13th Floor		Evanston	IL	ILLINOIS	60201	847-905-4400	DELAWARE							Limited Partnership		withinFiveYears	2025
0001315863-26-000035	YES	101	0002037642	Tilden Park CMBS Opportunity Fund LP	452 FIFTH AVENUE, 28TH FLOOR		NEW YORK	NY	NEW YORK	10018	212-754-1700	DELAWARE							Limited Partnership		withinFiveYears	2024
0001315863-26-000035	NO	102	0002105079	Tilden Park CMBS Opportunity Fund (Cayman) LP	452 FIFTH AVENUE, 28TH FLOOR		NEW YORK	NY	NEW YORK	10018	212.754.1700	CAYMAN ISLANDS							Other	a Cayman Islands exempted limited partnership	withinFiveYears	2024
0002105148-26-000001	YES	101	0002105148	MASC, Inc.	161 Water Street, #2004		New York	NY	NEW YORK	10038	704-534-0947	DELAWARE							Corporation		overFiveYears	
0002080772-26-000001	YES	101	0002080772	LL Michigan Multifamily Fund LLC	6151 SUNSET BEACH		LAKE ODESSA	MI	MICHIGAN	48849	269-470-3069	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002102254-26-000001	YES	101	0002102254	AVSF - Swarm Aero 2025, LLC	70 Federal Street	6th Floor	Boston	MA	MASSACHUSETTS	02110	603-518-8112	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002103468-26-000001	YES	101	0002103468	MOVING THE TROOPS LIMITED PARTNERSHIP	630 NINTH AVENUE #1106		NEW YORK	NY	NEW YORK	10036	(212) 768-4610	NEW YORK							Limited Partnership		withinFiveYears	2025
0001104659-26-003724	YES	101	0000354950	HOME DEPOT, INC.	2455 PACES FERRY RD. SE		ATLANTA	GA	GEORGIA	30339	770-433-8211	DELAWARE	M. B. Associates Incorporated			HOME DEPOT INC			Corporation		overFiveYears	
0002104702-26-000001	YES	101	0002104702	SOFOS V American Football League Europe LLC	409 BROAD STREET	SUITE 105	SEWICKLEY	PA	PENNSYLVANIA	15143	412-749-0500	OHIO							Limited Liability Company		withinFiveYears	2025
0002104970-26-000001	YES	101	0002104970	Lantern Beta Strategies LP	1095 Calle Wilson PH-2	Puerta del Condado Condominium	SAN JUAN	PR	PUERTO RICO	00907	917-399-4979	DELAWARE							Limited Partnership		withinFiveYears	2025
0000945621-26-000052	YES	101	0001900943	Morrison Street Income Fund, L.P.	4949 MEADOWS ROAD, SUITE 490		LAKE OSWEGO	OR	OREGON	97035	503.952.0700	DELAWARE							Limited Partnership		withinFiveYears	2021
0002041482-26-000001	YES	101	0002041482	Norlantic Fund I, sub-fund of Norlantic ICAV	7TH FLOOR, BLOCK A ONE PARK PLACE	UPPER HATCH STREET	DUBLIN	L2	IRELAND	2	212-970-9810	IRELAND				Norlantic ICAV			Corporation		withinFiveYears	2024
0002105172-26-000001	YES	101	0002105172	Orion European Real Estate Fund VI, SLP	11/13, BOULEVARD DE LA FOIRE		GRAND DUCHY OF LUXEMBOURG	N4	LUXEMBOURG	L-1528	352 2786 1622	LUXEMBOURG							Limited Partnership		withinFiveYears	2022
0002105339-26-000001	YES	101	0002105339	OF VI Investors SLP	11/13, BOULEVARD DE LA FOIRE		GRAND DUCHY OF LUXEMBOURG	N4	LUXEMBOURG	L-1528	352 2786 1622	LUXEMBOURG							Limited Partnership		withinFiveYears	2023
0001554147-26-000001	YES	101	0001554147	Aspiriant Holdings, LLC	11100 SANTA MONICA BLVD.	SUITE 600	LOS ANGELES	CA	CALIFORNIA	90025	310.806.4000	DELAWARE							Limited Liability Company		overFiveYears	
0002104721-26-000001	YES	101	0002104721	RCP Small & Emerging IV Cayman Feeder, LP	353 N. CLARK STREET	SUITE 3500	CHICAGO	IL	ILLINOIS	60654	312-266-7300	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0002105009-26-000001	YES	101	0002105009	Vasona Technologies, Inc.	2986 HELMSLEY DR.		SAN JOSE	CA	CALIFORNIA	95132	508-479-8594	DELAWARE	SpicyHR, Inc.						Corporation		withinFiveYears	2023
0002078770-26-000001	YES	101	0002078770	Norlantic Private Credit LP	600 FIFTH AVE	FL 2	NEW YORK	NY	NEW YORK	10020	(212) 970-9810	DELAWARE							Limited Partnership		withinFiveYears	2025
0001941040-26-000022	YES	101	0002104388	BEYOND CAPITAL VENTURES CLINIKK SPV I LLC	25 HIGHLAND PARK VILLAGE	100-317	DALLAS	TX	TEXAS	75205-2726	6463449723	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002049283-26-000003	YES	101	0002049283	iCapital-General Atlantic Investment Partners 2025 Offshore Access Fund, L.P.	C/O COMPLIANCE DEPARTMENT	60 EAST 42ND STREET, 28TH FLOOR	NEW YORK	NY	NEW YORK	10165	(212) 994-7400	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2024
0002075832-26-000001	YES	101	0002075832	Toy Chest 2 LLC	17 DUNBAR ROAD		PALM BEACH GARDENS	FL	FLORIDA	33418	15405141866	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002072099-26-000001	YES	101	0002072099	Norlantic Direct I, L.P.	600 FIFTH AVENUE, 2ND FLOOR		NEW YORK	NY	NEW YORK	10020	212-970-9810	DELAWARE							Limited Partnership		withinFiveYears	2025
0001690579-26-000001	YES	101	0001690579	Trilogy Mentors, Inc	1717 EAST CARY STREET		RICHMOND	VA	VIRGINIA	23223	914-523-0067	VIRGINIA				Trilogy Mentors, LLC			Corporation		overFiveYears	
0000905148-26-000174	YES	101	0002105019	Magnetar Opportunity 2025-4 LP	1603 Orrington Avenue, 13th Floor		Evanston	IL	ILLINOIS	60201	847-905-4400	DELAWARE							Limited Partnership		withinFiveYears	2025
0002105337-26-000001	YES	101	0002105337	Trenton - Black River VI-A, LP	11002 KINGSTON PIKE, SUITE 204		KNOXVILLE	TN	TENNESSEE	37934	865-688-2864	DELAWARE							Limited Partnership		withinFiveYears	2025
0002052514-26-000001	YES	101	0002052514	Blue Doors Storage Fund VI, L.P.	725 PARK CENTER DRIVE		MATTHEWS	NC	NORTH CAROLINA	28105	704-906-9271	DELAWARE							Limited Partnership		withinFiveYears	2024
0002099586-26-000001	YES	101	0002099586	SPRING PADS HOLDINGS LLC	1363 SHERMER RD	STE 100	NORTHBROOK	IL	ILLINOIS	60062	847-220-7711	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002097487-26-000001	YES	101	0002097487	KSBP MEMBERS LLC	3175 COMMERCIAL AVE.	SUITE 211	NORTHBROOK	IL	ILLINOIS	60062	847-217-4122	ILLINOIS							Limited Liability Company		withinFiveYears	2025
0002101814-26-000001	YES	101	0002101814	VISION REAL ESTATE OPPORTUNISTIC FUND LP	1 BLOOMFIELD AVENUE		MOUNTAIN LAKES	NJ	NEW JERSEY	07046	973-299-4000	DELAWARE							Limited Partnership		withinFiveYears	2024
0001067102-26-000001	YES	101	0001067102	HAMILTON SURGERY CENTER GROUP INC	9700 East 146th Street, Suite 100		Noblesville	IN	INDIANA	46060	317-621-3500	INDIANA							Corporation		overFiveYears	
0002104861-26-000001	YES	101	0002104861	BE Industrial Growth 1 LLC	1750 SW SKYLINE BLVD.	SUITE 25	PORTLAND	OR	OREGON	97221	310-489-7814	OHIO							Limited Liability Company		withinFiveYears	2025
0001408534-26-000001	YES	101	0001408534	First Guaranty Bancshares, Inc.	400 EAST THOMAS STREET		HAMMOND	LA	LOUISIANA	70401	985-345-7685	LOUISIANA							Corporation		overFiveYears	
0002103477-26-000001	YES	101	0002103477	New 2ND Capital Lux Feeder Fund IV (Parallel) Sidecar, SCSp	666 THIRD AVENUE, 24TH FLOOR		NEW YORK	NY	NEW YORK	10017	1-212-913-9983	LUXEMBOURG							Other	LUXEMBOURG SOCIETE EN COMMANDITE SPECIALE (SCSP)	withinFiveYears	2025
0000919574-26-000330	YES	101	0001733492	LODGE HILL FUND, LTD.	MAPLES CORPORATE SERVICES LIMITED	UGLAND HOUSE, S. CHURCH ST., PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	212-714-7840	CAYMAN ISLANDS							Other	Exempted Company	overFiveYears	
0001748978-26-000001	YES	101	0001748978	Malta Inc.	ONE BROADWAY, 14TH FLOOR		CAMBRIDGE	MA	MASSACHUSETTS	02142	6178041326	DELAWARE							Corporation		overFiveYears	
0001751271-26-000001	YES	101	0001751271	Blank Slate Technologies, Inc.	110 E 25th St., 3rd Floor		New York	NY	NEW YORK	10010	617-510-3103	DELAWARE				Blank Slate Technologies LLC			Corporation		overFiveYears	
0002054185-26-000002	YES	101	0002054185	OrbiSharp Robotics, Inc.	2700 POCOCK ROAD		MONKTON	MD	MARYLAND	21111	443-844-8486	DELAWARE							Corporation		withinFiveYears	2023
0002104851-26-000001	YES	101	0002104851	BCP Havana, LP	1608 W. 5TH STREET	SUITE 240	AUSTIN	TX	TEXAS	78703	512-692-6200	TEXAS							Limited Partnership		withinFiveYears	2025
0002105020-26-000001	YES	101	0002105020	Ora Entertainment Corp	30 N GOULD ST STE R		SHERIDAN	WY	WYOMING	82801	3106992033	WYOMING							Corporation		withinFiveYears	2025
0002100767-26-000001	YES	101	0002100767	FrontRange AREP V Co-Invest, LP	255 FILLMORE ST.	7TH FLOOR	DENVER	CO	COLORADO	80206	7207587900	DELAWARE							Limited Partnership		withinFiveYears	2025
0001694385-26-000001	YES	101	0001694385	Smarter Capital Investments, LLC	122 15TH ST STE 774		DEL MAR	CA	CALIFORNIA	92014	6464152187	CALIFORNIA							Limited Liability Company		overFiveYears	
0002104860-26-000001	YES	101	0002104860	Raith Real Estate High Yield Credit Fund Holdings R, LLC	C/O RAITH CAPITAL PARTNERS, LLC	666 THIRD AVENUE, SUITE 1701	NEW YORK	NY	NEW YORK	10017	212-938-6995	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002103840-26-000001	YES	101	0002103840	New 2ND Capital Fund IV Sidecar, L.P.	666 THIRD AVENUE, 24TH FLOOR		NEW YORK	NY	NEW YORK	10017	1-212-913-9983	DELAWARE							Limited Partnership		withinFiveYears	2025
0002104530-26-000001	YES	101	0002104530	Chinook Farms LLC	19120 SE 34TH ST., STE. 103		VANCOUVER	WA	WASHINGTON	98683	(360) 513-6516	WASHINGTON							Limited Liability Company		withinFiveYears	2025
0001961459-26-000001	YES	101	0001961459	Peak Total Investment US Fund LP - Peak Total US Series	950 SOUTH CHURCH ST	UNIT 14	GEORGE TOWN	E9	CAYMAN ISLANDS	KY1-9006	613-868-2401	DELAWARE							Limited Partnership		withinFiveYears	2022
0001812348-26-000002	YES	101	0001812348	Strategic Radiology LLC	c/o JTaylor 4800 Overton Plaza	Suite 360	Fort Worth	TX	TEXAS	76109	855-772-0230	DELAWARE							Limited Liability Company		overFiveYears	
0001812348-26-000001	YES	101	0001812348	Strategic Radiology LLC	20 Terrell Farm Place		CHESIRE	CT	CONNECTICUT	06410	855-772-0230	DELAWARE							Limited Liability Company		overFiveYears	
0002098322-26-000002	YES	101	0002098322	NonPublic Prediction Fund I, a Series of A Master Series, LLC	390 NE 191ST ST STE 17268		MIAMI	FL	FLORIDA	33179	7577847055	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002105316-26-000001	YES	101	0002105316	Laurel Clover REIT, LLC	c/o IRA Capital Partners	3121 Michelson Dr., Suite 500	Irvine	CA	CALIFORNIA	92612	949-258-7400	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002019126-26-000003	YES	101	0002019126	HSR Camas Woods P2, LLC	19120 SE 34TH ST., STE. 103		VANCOUVER	WA	WASHINGTON	98683	(360) 513-6516	WASHINGTON							Limited Liability Company		withinFiveYears	2023
0001062993-26-000250	YES	101	0002003006	Brooklyn Dumpling Parent Holdings, Inc.	2 UNIVERSITY PLAZA, SUITE 100		HACKENSACK	NJ	NEW JERSEY	07601	201-739-5377	DELAWARE	Brooklyn Dumpling Shop Holdings, Inc.			BDS Parent Holdings, Inc.			Corporation		withinFiveYears	2023
0000919574-26-000328	YES	101	0002042108	Skyward Partners LP	115 BAYBERRY ROAD		NEW CANAAN	CT	CONNECTICUT	06840	518-524-0357	DELAWARE							Limited Partnership		withinFiveYears	2024
0002098192-26-000001	YES	101	0002098192	Nebula REIT L.L.C.	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002100370-26-000001	YES	101	0002100370	DandeFi Labs LLC	414 MEADE DR SW		LEESBURG	VA	VIRGINIA	20175	703-249-9473	VIRGINIA							Limited Liability Company		withinFiveYears	2024
0002098322-26-000001	YES	101	0002098322	NonPublic Prediction Fund I, a Series of A Master Series, LLC	390 NE 191ST ST STE 17268		MIAMI	FL	FLORIDA	33179	7577847055	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002105174-26-000001	YES	101	0002105174	Rockland Resources Ltd.	1240 - 789 WEST PENDER STREET		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6C 1H2	6046633995	BRITISH COLUMBIA, CANADA							Corporation		overFiveYears	
0002054185-26-000001	YES	101	0002054185	OrbiSharp Robotics, Inc.	2700 POCOCK ROAD		MONKTON	MD	MARYLAND	21111	443-844-8486	DELAWARE							Corporation		withinFiveYears	2023
0002105265-26-000001	YES	101	0002105265	RXR HYCF Debt REIT LLC	625 RXR Plaza		Uniondale	NY	NEW YORK	11556	516-506-6000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002104590-26-000005	YES	101	0002104590	SOSV PCM SPV LP	174 NASSAU STREET #3000		PRINCETON	NJ	NEW JERSEY	08542	908-219-9046	DELAWARE				Princeton Critical Minerals SPV LP			Limited Partnership		withinFiveYears	2025
0001675690-26-000001	YES	101	0001675690	TOCA Football, Inc.	2777 BRISTOL STREET, SUITE D		COSTA MESA	CA	CALIFORNIA	92626	714.361.8990	DELAWARE							Corporation		overFiveYears	
0002104213-26-000001	YES	101	0002104213	Audacious D II, L.P.	215 SECOND STREET, SECOND FLOOR		SAN FRANCISCO	CA	CALIFORNIA	94105	650-619-8051	DELAWARE							Limited Partnership		withinFiveYears	2025
0001738836-26-000001	YES	101	0001738836	Vestaboard, Inc	380 Portage Avenue	Suite 220	Palo Alto	CA	CALIFORNIA	94306	(615) 212-9338	DELAWARE							Corporation		overFiveYears	
0002101381-26-000001	YES	101	0002101381	East Chatham, LLC	6131 FALLS OF NEUSE ROAD	SUITE 202	RALEIGH	NC	NORTH CAROLINA	27609	919-277-1125	NORTH CAROLINA							Limited Liability Company		withinFiveYears	2021
0002101405-26-000001	YES	101	0002101405	Meridian Cary, LLC	6131 FALLS OF NEUSE ROAD	SUITE 202	RALEIGH	NC	NORTH CAROLINA	27609	919-277-1125	NORTH CAROLINA							Limited Liability Company		withinFiveYears	2022
0002102331-26-000001	YES	101	0002102331	Arca Crypto Medallion Fund, LP	C/O LEEWARD MANAGEMENT LIMITED	9 FORUM LANE	GEORGE TOWN	E9	CAYMAN ISLANDS	KY1-9006	(424) 400-7444	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0002090634-26-000001	YES	101	0002090634	Penn Legacy Trust LLC	2004 FORD STREET		AUSTIN	TX	TEXAS	78704	7609428505	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002091843-26-000001	YES	101	0002091843	Gatsby Ventures LLC	2004 FORD STREET		AUSTIN	TX	TEXAS	78704	7609428505	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002104881-26-000001	YES	101	0002104881	Blue Temple, LLC	1801 FIFTH AVENUE NORTH, SUITE 300		BIRMINGHAM	AL	ALABAMA	35203	2058717100	ALABAMA							Limited Liability Company		withinFiveYears	2024
0002104840-26-000001	YES	101	0002104840	Belnova Realty Corp II	One Post Office Sq.- c/o Morgan Stanley	Attn: Eaton Vance REIG	Boston	MA	MASSACHUSETTS	02109	617-672-8718	DELAWARE							Corporation		withinFiveYears	2024
0002046443-26-000001	YES	101	0002046443	North Haven Direct Lending Fund RN Feeder L.P.	1585 BROADWAY		NEW YORK	NY	NEW YORK	10036	212-762-4513	DELAWARE							Limited Partnership		withinFiveYears	2024
0002098953-26-000001	YES	101	0002098953	RiseCrest Partners Ltd.	1232 SQUIRREL LANE S		JACKSONVILLE	FL	FLORIDA	32218	9045408200	FLORIDA							Limited Partnership		withinFiveYears	2025
0002105034-26-000001	YES	101	0002105034	CEVF VI Capitol Holdings, LLC	3424 Peachtree Road N.E.	Suite 300	Atlanta	GA	GEORGIA	30326	404-965-3988	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002104912-26-000001	YES	101	0002104912	Lonicera Partners LLC	31 SMITH STREET, FLOOR TWO		BROOKLYN	NY	NEW YORK	11201	347-599-9599	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002095155-26-000001	YES	101	0002095155	Granada Funds I, LP	100 NICHOLS DRIVE		PARAMUS	NJ	NEW JERSEY	07652	2482451213	DELAWARE							Limited Partnership		withinFiveYears	2025
0002052071-26-000001	YES	101	0002052071	PRESIDIO INVESTORS HV CALCIO (A), L.P.	515 CONGRESS AVE, SUITE 1985		AUSTIN	TX	TEXAS	78701	512-772-1725	DELAWARE							Limited Partnership		withinFiveYears	2025
