company_name,industry,website,city,state,zip_code,phone,year_incorporated,company_age_years,executive_officers,board_directors,total_funding,latest_funding_amount,latest_funding_stage,latest_funding_date,Total Approvals,Total Denials,Approval_Rate,median_salary_offered,top_job_titles_sponsored
PRAGLI INC,Other Technology,,SAN FRANCISCO,CA,94114,(650) 995-3845,2020.0,5.0,"Douglas Steven Safreno, Vivek Steven Nair","Daniel Steven Liem, Jett Steven Fein, Kojo Steven Osei, Manu Steven Kumar",8239989.0,8239989.0,Series A,2024-08-09,,,,,
PRAGMA BIOSCIENCES INC,Biotechnology,,SAN CARLOS,CA,94070,(650) 479-5539,2018.0,7.0,"Ayin Vala, Kareem Barghouti, Kovi Bessoff, Peter McCaffrey",Nicholas Shekderdemian,20038050.0,20038050.0,Series A,2022-08-25,,,,,
PRAGMA INC (DE),Other,,LOS ANGELES,CA,90017,(919) 280-1378,,,Brian Conyer,"Barbara Thomas, Craig Lee, Jihye Shin, Stephen Mangano",4594704.0,4594704.0,Seed,2020-11-11,14.0,2.0,87.5,115000.0,"['Infrastructure Engineer', 'Integration Architect', 'Manager - Computer Systems Engineers/Architects', 'Sterling Integrator Engineer', 'Technology Consultant']"
PRAGYA SYSTEMS CORP,Other Technology,pragyasystems.com,CAMBRIDGE,MA,2142,(617) 871-9783,,,"Ajay Sharda, Ramji Raghavan",,1676342.0,1676342.0,Pre-Seed,2012-11-30,,,,,
PRAIA HEALTH INC,Other Technology,praiahealth.com,Chicago,IL,60614,(312) 933-3851,2023.0,2.0,Justin Dearborn,"Navid Farzad, Sara Vaezy, Yuanling Yuan",19999996.0,19999996.0,Series B,2024-04-01,,,,,
PRAIRIE DOG PET PRODUCTS LLC,Manufacturing,prairiedogpetproducts.com,GRAND PRAIRIE,TX,75050,(972) 606-9050,2014.0,11.0,"Claudia Gutierrez, Ira Goldfarb, Jessica Berger",,24937000.0,9937000.0,Pre-Seed,2016-07-19,,,,,
PRAIRIE FARMS DAIRY INC,Other,,EDWARDSVILLE,IL,62025,(618) 659-5700,,,"Alan Wayne Winfrey, Brad Randall Suhling, Brent Raymond Krebs, Byron Scott Deakin, Chris Daniel Hoeger, David Edward Lattan, David Randall Phaup, Douglas Robert Carroll, Edward Lynn Mullins, Gary Dean Lee, Gary Lewis Aggus, Gary Michael Davis, Harold Leroy Papen, Jason Howard Geminn, Mike Dean Christensen, Ray Newton Silvey, Rebecca May Leinenbach, Roger Eugene Hafner, William Lawrence Wilberding","Alan Wayne Kuehnert, Anthony Dean Siddens, Boyd Edward Schaufelberger, Bruce Edward Schneider, Bryan Joseph Henrichs, Craig Robert Meng, Dan Wayne Duitscher, David Lee Serven, David Lee Severn, David Orlo Ruppert, Derek Dorn England, Donald Thomas Mackinson, Gretl Jean Schlatter, Jeff Raymond Dresser, John Lynn Schoen, Kasper Daniel Koch, Kenneth Raymond Koch, Luke Eugene Haywood, Paul Edward Schallberger, Somula Dawn Schwoeppe, Tom Allen Oberhaus",,,,,,,,,
PRAIRIE GOLD INC,Other Technology,prairie-gold.com,BLOOMINGTON,IL,61704,(309) 661-4280,,,"John Adams, Philip Shane, Stanley Blunier","Floyd Shultz, James Rapp, Roger Hubele",4000000.0,4000000.0,Seed,2015-04-15,,,,,
PRANA BIOSCIENCES INC,Biotechnology,pranabiosciences.com,WORCESTER,MA,01605-2662,(732) 429-4064,2022.0,3.0,Scott Thomas Willey,,3000000.0,3000000.0,Pre-Seed,2024-05-03,,,,,
PRANA ESSENTIALS INC,Other Health Care,prana-essentials.com,IRVING,TX,75038,(817) 798-3400,2011.0,14.0,"Bruce Ian Vermeulen, Yaron Meerfeld",,1500000.0,1500000.0,Pre-Seed,2015-03-12,,,,,
PRANA THERAPIES INC,Biotechnology,,ENCINITAS,CA,92024,(858) 208-0193,2024.0,1.0,"Miguel Sanjuan, Sheila Gujrathi",,9000000.0,9000000.0,Series A,2024-05-30,,,,,
PRANA THORACIC INC,Other Health Care,,HOUSTON,TX,77021,(832) 729-1229,2022.0,3.0,"Edward M Boyle, Joanna C Nathan, Joanna Nathan","Ed Boyle, Micheal C Haimour, Micheal Haimour, Sean Churchill",10700000.0,2000000.0,Pre-Seed,2025-03-24,,,,,
PRANALYTICA INC,Other Technology,,SANTA MONIA,CA,90401,(310) 458-3345,,,"C. Kumar Patel, Francis X. McGuire","Jay Sethuram, Navin Doshi, Raj Parekh",1700000.0,1700000.0,Pre-Seed,2015-03-03,,,,,
PRANAX CORP,Biotechnology,pranax.com,PINEHURST,TX,77362,(201) 245-0203,2023.0,2.0,Steven Greco,,15000000.0,15000000.0,Series A,2023-12-18,,,,,
PRAVANA CAPITAL PARTNERS FUND I LP,Investing,,SAN FRANCISCO,CA,94118,(714) 926-3199,2022.0,3.0,"Amir Gupta, Austin Klar",,25000000.0,25000000.0,Seed,2022-06-13,,,,,
PRAXIS LABS INC,Other Technology,praxis-labs.com,BROOKLYN,NY,11217,(848) 257-5338,2019.0,6.0,"Elise Smith, Heather Shen",Jeffrey Crowe,18709087.0,18709087.0,Series B,2021-07-20,4.0,0.0,100.0,133000.0,['Interactive Engineer']
PRAXIS PRECISION MEDICINES INC,Pharmaceuticals,,CAMBRIDGE,MA,2142,(617) 949-2220,2015.0,10.0,"KIRAN REDDY, Kiran Reddy, STUART CHAFFEE, Stuart D. Chaffee","Alfred G. Sandrock, Jr., NICHOLAS GALAKATOS, Nicholas G. Galakatos, PAUL MEDEIROS, STEFAN VITOROVIC, THOMAS DYRBERG, WILLIAM YOUNG, William D. Young",64091943.0,9999998.0,Series A,2019-06-18,,,,,
PRAXIS SOLUTIONS INC,Other Technology,praxissolutions.com,West Hollywood,CA,90069,(619) 210-2870,,,"Navid J. Alipour, William E. J. Dwyer, III","David J. Freniere, Dominic J. Janssens, Henrik J. Christensen, Richard J. Goldman",5000000.0,5000000.0,Pre-Seed,2024-07-12,,,,,
PRDS HOLDINGS LLC,Other,,NEW YORK,NY,10036,(646) 502-3300,2021.0,4.0,"Andrew Brown, Jonathan Kelemen, Paul Sheils",Andrew Marolda,50475000.0,2300000.0,Seed,2023-01-13,,,,,
PRE BRANDS LLC,Other,,CHICAGO,IL,60606,(844) 773-3863,2012.0,13.0,"DAVID MELTZER, JASON PINTER, KEVIN PONTICELLI, Lenny Lebovich, MATT JACKSON, NICOLE SCHUMACHER, PATRICIA WILLMOT, Patrick Cascarano, RYAN YOUNGMAN, Tracy Sinclair","JEFFREY KLUNZINGER, Jeffrey Klunzinger, NEIL COX, PHIL PELLEGRINO, PHILIP PELLEGRINO, STEVE JUNGMANN, TOM CORLEY",10000000.0,2500000.0,Pre-Seed,2020-04-24,,,,,
PRE HEALTH TECHNOLOGY INC,Other Health Care,,NEWTON,MA,2468,(617) 501-6112,2020.0,5.0,Paul Jin,,7100000.0,7100000.0,Series A,2022-09-07,,,,,
PRE PRODUCTION CAPITAL LLC,Other,pre-production.com,LOS ANGELES,CA,90068,(310) 770-8722,2017.0,8.0,Kevin Robl,,10000000.0,10000000.0,Seed,2018-02-28,,,,,
PREACHER'S WIFE DEVELOPMENT LTD LIABILITY CO,Other,,NEW YORK,NY,10036,(212) 221-1122,2023.0,2.0,"Hunter Arnold, LLC TBD Creative",,4800000.0,4800000.0,Pre-Seed,2024-01-24,,,,,
PREACT INC,Other Technology,preact.co,SAN FRANCISCO,CA,94107,(415) 231-6205,2012.0,13.0,"Christopher Gooley, Ujjal Kohli","Chuck Dietrich, Karan Mehandru, Prakash Ramamurthy",12127146.0,7000000.0,Series A,2015-05-29,,,,,
PREALIZE HEALTH INC,Other Technology,prealizehealth.com,San Mateo,CA,94402,(415) 438-3300,,,"John Park, Kyle Raffaniello, Linda Hand","John Doerr, Kent Marquardt, Mark Smith, Nigam Shah, Thomas McKinley",21155405.0,10000001.0,Series A,2023-11-15,,,,,
PRECEDENT LABS INC,Other Technology,precedentlabs.com,SAN FRANCISCO,CA,94108,(408) 372-7075,2023.0,2.0,"Christopher Dzoba, Nimesh Gupta",,3499999.0,3499999.0,Seed,2024-05-14,,,,,
PRECIATE INC,Other,preciate.com,DALLAS,TX,75201,(805) 234-1031,2017.0,8.0,"David Fred Morrison, Ed Stevens, Edward Allen Stevens",,13915796.0,11415796.0,Series A,2022-12-02,,,,,
PRECIDIAG INC,Biotechnology,precidiag.com,WATERTOWN,MA,2472,(508) 930-9094,,,Nigel MacClancy,"Bing Feng, Dong Kong",5000000.0,5000000.0,Seed,2022-09-09,,,,,
PRECISE LIGHT SURGICAL INC,Other,,CAMPBELL,CA,95008,(408) 739-5605,,,"Johnathan Whitehouse, Ken Arnold, Richard Nash","John Friedman, John Guo, John Scull, Marc Russo, Peter Hadrovic, Peter Scull, Willem Volschenk",16975140.0,3000000.0,Pre-Seed,2020-11-09,,,,,
PRECISE REAL ESTATE SOLUTIONS INC,Computers,,LOS ANGELES,CA,90025,(310) 499-4144,2013.0,12.0,"GUY LIVNEH, Guy Livneh, MARK DORNER, MICHAEL WEINTRAUB, Mark Dorner, SCOTT TIBBETTS, Scott Tibbetts, YANIR RAM, Yanir Ram","Howard Mergelkamp, Jeffrey Tennyson",1899998.0,1899998.0,Pre-Seed,2016-02-24,,,,,
PRECISEDX INC,Other Health Care,precisedx.com,NEW YORK,NY,10019,(646) 818-9330,2020.0,5.0,"Edward Joseph Sitar, Eric Converse, Wayne Brinster","Eric Converse, Erik Lium, Michael Hennessy Jr., Molly Harper, Paul Roma, Westley Dupray",43220678.0,15000000.0,Series A,2025-05-28,,,,,
PRECISION AUTONOMY SERVICES INC,Other,,AUSTIN,TX,78701,(312) 617-2500,2018.0,7.0,"Leanne Seeto, Mark Halverson",,4350248.0,4350248.0,Seed,2019-05-07,,,,,
PRECISION BIOLOGICS INC,Biotechnology,precision-biologics.com,Dallas,TX,75206,5164821200 EXT 108,2012.0,13.0,"Albine K Martin, Philip M Arlen, R.J. B Childress, Robert A Washington","C. Brent Haggard, Mark B Kristen, Severin B Russo, Sheldon B Rabin, Stanley B Archibald, Jr.",2400000.0,2400000.0,Pre-Seed,2013-12-19,,,,,
PRECISION HEALING INC,Other Health Care,precision-healing.com,NEWTON,MA,2458,(617) 404-1001,2020.0,5.0,"Dave Furneaux, William David Lee","Dan Wildman, Mark Carbeau, Ron Nixon",3255000.0,3255000.0,Pre-Seed,2020-11-09,,,,,
PRECISION IBD INC,Biotechnology,,ENCINITAS,CA,92024,(619) 987-7768,2016.0,9.0,SCOTT L. GLENN,"DOUGLAS F. WALL, MARK T. STENHOUSE, ROLF J. BENIRSCHKE, SHIERLEY T. WIDJAJA, SHLOMO T. MELMED, STEPHAN T. TARGAN, TADATAKA T. YAMADA, TADATAKA T. YAMADA, M.D., WILLIAM F. SANDBORN, M.D.",80000000.0,50000000.0,Series B,2019-06-30,,,,,
PRECISION IMAGE ANALYSIS INC,Other Health Care,precisionimageanalysis.com,KIRKLAND,WA,98033,(425) 822-8199,2012.0,13.0,Mary-Pierre Waiss,"Caitlin Cameron, James Canfield, Keith Marton, Marion Foote, Scott D. Flamm, Scott Flamm, William Canfield",5873630.0,4373630.0,Seed,2019-04-15,,,,,
PRECISION INFORMATION LLC,Other Technology,precisioninformation.com,CHULA VISTA,CA,91915,(619) 573-1252,,,Joseph M Saari,"Edward M Harris, Mark M Laufman",1600724.0,1600724.0,Pre-Seed,2014-05-30,,,,,
PRECISION MEDICAL VENTURES INC,Other Technology,precision-medical.com,SEATTLE,WA,98109,(425) 985-2845,2021.0,4.0,"Chris Wood, Michael Calhoun","Mathew Brevard, Michael Beck, Michael Calhoun, Rick Rubin, Stuart Gardner",7883629.0,2000900.0,Pre-Seed,2025-03-14,,,,,
PRECISION NEUROSCIENCE CORP,Other Health Care,precision-neuroscience.com,NEW YORK,NY,10010,(646) 771-5881,2020.0,5.0,"Benjamin Rapoport, Craig Mermel, MIchael M. Kaswan, Michael Mager, Mike M. Kaswan","Craig Mermel, Eric M. Attias, Howard M. Morgan, Jason Chen, Ravi Mehta",294000000.0,150000000.0,Series C,2024-10-02,10.0,0.0,100.0,125000.0,"['Senior Manager, People Operations']"
PRECISION OPTICS CORPORATION INC,Other Health Care,,GARDNER,MA,1440,(978) 630-1800,,,"DONALD ANDREW MAJOR, JOSEPH NORMAN FORKEY, Jack P. Dreimiller, Joseph Norman Forkey, Mahesh Norman Lawande, Wayne M. Coll","ANDREW J. MICLOT, Andrew J. Miclot, Donald Andrew Major, Joel R. Pitlor, KENNETH S. SCHWARTZ, Kenneth S. Schwartz, MD, PETER H. WOODWARD, Peter H. Woodward, Peter V. Anania, RICHARD B. MILES, Richard B. Miles",5550291.0,2520000.0,Seed,2023-06-20,,,,,
PRECISION RECOVERY INC,Other Health Care,precision-recovery.com,NEW YORK,NY,10004,(929) 261-2020,2022.0,3.0,"Christopher Kellner, David Putrino, Philip Golz",Dimitri Sigounas,2500000.0,2500000.0,Pre-Seed,2022-11-18,,,,,
PRECISION RESTAURANT GROUP LLC,Other Technology,precisionrestaurant.com,CHICAGO,IL,60606,(312) 332-1962,2015.0,10.0,"David Dillon, Donald Hoffman, Michael Roberts",,5000000.0,5000000.0,Pre-Seed,2015-12-01,,,,,
PRECISION THROUGH IMAGING INC,Other Technology,,SOLANA BEACH,CA,92075,(858) 755-5755,2011.0,14.0,Allen M. Moffson,,1250000.0,1250000.0,Pre-Seed,2012-12-04,,,,,
PRECISION VENTURES II LLC,Other Technology,,WALTHAM,MA,2451,(781) 530-3728,2013.0,12.0,"Hari Sundram, Joshua Wiesman","Timothy Surgenor, William McCullen",1250000.0,1250000.0,Pre-Seed,2013-12-18,,,,,
PRECITASTE INC,Other Technology,precitaste.com,NEW YORK,NY,10170,(212) 804-8813,2019.0,6.0,"Frederik Born, Hauke Feddersen, Ingo Stork-Wersborg, Laura Horstman, Laura Stork-Wersborg, Leo Sutor-Wernich","James Floyd, Michael Steib, Scott Richardson",42905000.0,20000000.0,Series A,2024-05-21,,,,,
PRECOGNITIVE INC,Other Technology,precognitive.com,CHICAGO,IL,60611,(312) 600-0836,2016.0,9.0,Samer Bouso,,1250000.0,1250000.0,Pre-Seed,2017-05-04,,,,,
PREDASAR CORP,Other Technology,predasar.com,IRVINE,CA,92618,(561) 988-1701,2018.0,7.0,"Marc Bell, Roger Teague","Doug Raaberg, Jeffrey Ransdell, Marc Bell, Richard Newton, William Shelton",25000000.0,25000000.0,Series B,2019-10-31,,,,,
PREDATA INC,Other Technology,predata.ai,NEW YORK,NY,10012,(646) 414-6965,2014.0,11.0,James Shinn,"Chris Sugden, Daniel Nadler, Edward Jordan",14774984.0,14774984.0,Series A,2016-07-26,,,,,
PREDDIO TECHNOLOGIES INC,Manufacturing,preddio.com,NORTH ANDOVER,MA,1845,(781) 481-2228,2019.0,6.0,"Aaron Ganick, Tina Benik",,1000133.0,1000133.0,Pre-Seed,2020-08-15,,,,,
PREDICATE LABS INC,Other Technology,predicatelabs.com,RICHMOND,CA,94804,(802) 735-5977,2019.0,6.0,"Brendan Farmer, Daniel Lubarov",,2000000.0,2000000.0,Seed,2019-10-30,,,,,
PREDICINE HOLDINGS LTD,Biotechnology,predicine.com,HAYWARD,CA,94545,(650) 300-2188,2015.0,10.0,"CIA Asia Corporate Services Limited of Start Chambers, Shidong Jia","Pan Du, Yuexing Su",12686879.0,12686879.0,Series A,2020-05-18,,,,,
PREDICT INNOVATION INVESTORS LLC,Other Health Care,,CHICAGO,IL,60607,(312) 466-4104,2018.0,7.0,"* Predict and Prevent Innovation Manager, LLC, ANDREW Manager GLOOR",,60000000.0,60000000.0,Series B,2019-01-09,,,,,
PREDICTAP INC,Other Technology,predictap.com,Boston,MA,02111-1929,(617) 513-1403,2020.0,5.0,"David Stifter, Russell Franks",,19135000.0,4135000.0,Seed,2023-11-30,,,,,
PREDICTIONSTRIKE INC,Other Technology,predictionstrike.com,BAY SHORE,NY,11706,(800) 484-4503,2019.0,6.0,"Brad Chabra, Deven Hurt, Devin Hurt",Marlon Nichols,14854916.0,10000000.0,Series A,2023-06-06,,,,,
PREDICTIVE FITNESS INC,Other Technology,,SOUTHLAKE,TX,76092,(866) 961-5551,,,Jeff Booher,"Jonathan Harkless, Paul Wiley, Todd Behringer",9000000.0,5000000.0,Pre-Seed,2023-12-14,,,,,
PREDICTIVE HEALTH DIAGNOSTICS CO,Other Health Care,,IRVINE,CA,92618,(866) 299-8998,2016.0,9.0,Matthew Nunez,"Douglas Harrington, Estrella Harrington, Munira al Delemi, Suzy Lu, Yonghong Wu",8307000.0,8307000.0,Series A,2021-02-25,,,,,
PREDICTIVE INDEX HOLDINGS LLC,Business Services,,Westwood,MA,2090,(781) 493-7535,2014.0,11.0,"Daniel Muzquiz, Mike Zani","David Millet, Holly Maloney, Kirk Arnold, Mike Zani",70999989.0,5999989.0,Series A,2020-08-07,,,,,
PREDICTIVE POP INC,Other Technology,predictivepop.com,New York,NY,10014,(929) 483-9229,,,"Andrew Stein, Brian Brater","Andrew Shapiro, Maria Weaver, Matthew Griffiths, Shara Senderoff",19126710.0,19126710.0,Series B,2021-05-27,,,,,
PREDICTIVE SCIENCE INC,Other Technology,predictivescience.com,AUSTIN,TX,78701,(512) 777-8018,2015.0,10.0,"Ryan Haws, Steven Tedjamulia",,5000000.0,5000000.0,Series A,2015-07-08,,,,,
PREDIGEN INC,Other Health Care,predigen.com,GIG HARBOR,WA,98332,(510) 410-1880,2016.0,9.0,"Brian Best, Geoffrey Ginsburg",Christopher Woods,2500000.0,2500000.0,Pre-Seed,2018-07-18,,,,,
PREDILYTICS INC,Other Technology,predilytics.com,BURLINGTON,MA,1803,(781) 202-9160,2011.0,14.0,Hari Sundram,"Chip Hazard, Christopher Coloian, Jeff Margolis, Michael Greeley, Robert Higgins",10000000.0,10000000.0,Series A,2014-11-24,,,,,
PREDIMYA INC,Other,predimya.com,NEW YORK,NY,10019,(213) 804-7749,2024.0,1.0,"Jarrod Scuglik, Luciano Allegro, Luigi Lenguito, Sebastian Cesario","Jay LEEK, Kristjan LAANEMAA, Stu Solomon",25001955.0,9999999.0,Series A,2024-11-25,,,,,
PREDIXION SOFTWARE INC,Other Technology,predixionsoftware.com,Aliso Viejo,CA,92656,(949) 373-4900,,,"DeSantis Stephen, Greg Williams, Simon Arkell","Fred Thiel, Frederic Hanika, King Lee, Robert Holmen, Robert Obuch",9967791.0,9967791.0,Seed,2015-04-17,,,,,
PREDPOL INC,Other Technology,,SANTA CRUZ,CA,95060,(831) 331-4550,2012.0,13.0,Larry Samuels,"Caleb Sequoia Baskin, George Owen Mohler, Paul Jeffrey Brantingham, Zachariah Friend",2500000.0,2500000.0,Seed,2014-06-01,,,,,
PREEMADONNA INC,Other Technology,preemadonna.com,SUNNYVALE,CA,94089,(650) 382-2268,2013.0,12.0,Herpreet Singh Walia,Jesse Singh Draper,5596433.0,2000000.0,Pre-Seed,2020-11-13,,,,,
PREEMO INC,Other Technology,preemo.com,BURLINGAME,CA,94010,(937) 344-2458,2021.0,4.0,"Christopher Chang, Forrest Moret, Mark Kim-Huang",,5400000.0,5400000.0,Series A,2022-11-30,,,,,
PREEMPT SECURITY INC,Other Technology,,SAN FRANCISCO,CA,94114,(415) 608-8963,2014.0,11.0,"Ajit Sancheti, Roman Blachman","Roman Blachman, Steve Herrod",24000000.0,16000001.0,Series A,2018-02-06,,,,,
PREFERABLI INC,Other Technology,preferabli.com,SYRACUSE,NY,13202,(888) 746-4480,,,"Andrew Sussman, Pamela Dillon","Scott Liebman, Victor von Klemperer",36000000.0,36000000.0,Series B,2012-12-21,,,,,
PREFERRED CAPITAL LLC/WY,Other,,BERKELEY,CA,94705,(888) 804-5682,,,ROBERT PERKINS,,4100000.0,1900000.0,Pre-Seed,2015-01-26,,,,,
PREFERRED HEALTH IMAGING LLC,Other Health Care,preferredhealthimaging.com,DALLAS,TX,75225,(972) 415-0000,2024.0,1.0,"Keri Narayan Woody, Manik Narayan Aggarwal, Raymon Kumar Aggarwal, Reuben J Elovitz",,2025000.0,2025000.0,Pre-Seed,2025-04-11,,,,,
PREFIX MAINTENANCE INC,Other Technology,,NEW YORK,NY,10036,(917) 727-6672,2022.0,3.0,Jared Schwartzentruber,,6000000.0,2500000.0,Seed,2024-10-24,,,,,
PREFLOGIC INC,Other Technology,,AMHERST,NY,14228,(716) 650-4123,2018.0,7.0,"Christopher Corica, Lance A. Woodson, Michael Brennan, Robert A. Stockdale, Thaddeus A. Wier",Christopher A. Corica,14675000.0,5175000.0,Series A,2020-11-21,,,,,
PREGPREP LLC,Other Health Care,pregprep.com,NEW YORK,NY,10013,(917) 602-5289,,,Marjorie Jaffe Goldner,Lara Jaffe Oboler,1000000.0,1000000.0,Pre-Seed,2015-09-09,,,,,
PREIPO CORP,Business Services,preipo.io,NEW YORK,NY,10016,(888) 702-5575,2021.0,4.0,"David P. Grzan, Rudy Mazzocchi",,17500000.0,8750000.0,Pre-Seed,2022-03-16,,,,,
PRELERT INC,Other Technology,prelert.com,FRAMINGHAM,MA,1701,(508) 319-5300,,,Mark Jaffe,"Cornell French, David Schwab, Richard Grinnell, Thomas Axbey",8085123.0,8085123.0,Series A,2014-10-22,,,,,
PRELLIS BIOLOGICS INC,Other Technology,,Hayward,CA,94545,(415) 742-1283,2017.0,8.0,"Melanie Matheu, Noelle Mullin","Alex Morgan, Arvind Gupta, Lei Meng, Michael Marks, Rohit Sharma, Sean O'Sullivan, Shaun Holt",66563925.0,35000000.0,Series B,2022-06-22,2.0,0.0,100.0,103000.0,"['Research Associate II', 'Senior Research Associate']"
PRELUDE CORP,Biotechnology,prelude.io,LAGUNA HILLS,CA,92653,(949) 348-1188,,,"ANDREW B. WADE, ANDREW J. WADE, Andrew B. Wade, DANIEL B. FORCHE, DANIEL J. FORCHE, Daniel B. Forche, HUGH B. NEUHARTH, OLAV B. BERGHEIM, Olav B. Bergheim","Alejandro B. Sanchez, Derek B. Maetzold, GERRIT B. ADAMS, Gerrit B. Adams, HUGH B. NEUHARTH, HUGH J. NEUHARTH, WILLIAM B. LINK, WILLIAM J. LINK",47500003.0,20000001.0,Series A,2022-01-31,,,,,
PRELUDE PRODUCTS INC,Other Technology,preludeproducts.com,BROOKLYN,NY,11215,(212) 929-3910,2021.0,4.0,"Andrew E. Copp, Michael E. Murphy",Karan E. Wadhera,5610000.0,3000000.0,Seed,2023-09-05,,,,,
PRELUDE RESEARCH INC,Other,preluderesearch.com,Seattle,WA,98121,(604) 349-1256,2017.0,8.0,Spencer Thompson,,7575000.0,4250000.0,Seed,2021-05-21,,,,,
PREMIER FABRICATION LLC,Manufacturing,premier-fabrication.com,CONGERVILLE,IL,61729,(309) 448-2338,2014.0,11.0,"Dan Dorn, Kurt Plottner, Rod Hinrichser, Scott Aberle, Steve Grimes",,4310000.0,4310000.0,Seed,2014-06-23,,,,,
PREMIER ONE EMERGENCY CENTERS LLC,Other Health Care,,FRISCO,TX,75034,(972) 704-1814,2013.0,12.0,"Joe Malone, John Goodman, Rhonda Sandel, Scott Pickett","George Simons, Steve Elfman",29613773.0,29613773.0,Series B,2016-07-28,,,,,
PREMIER URANIUM INC,Other Energy,premieruranium.com,COLD SPRING HARBOR,NY,11724,(781) 789-4444,2021.0,4.0,Timothy Rotolo,,,,,,,,,,
PREMISE DATA CORP,Other Technology,premise-data.com,SAN FRANCISCO,CA,94107,(415) 655-9219,2012.0,13.0,David Soloff,"Chamath Palihapitiya, Joseph Reisinger, Karim Faris, Lawrence Summers",49999996.0,49999996.0,Series C,2015-09-11,,,,,
PREMIUM AQUATICS LLC,Other,premiumaquatics.com,SHORELINE,WA,98133,(206) 321-3443,2016.0,9.0,"JONATHAN D.X. TOWNE, MARKOS SCHEER",,2000000.0,2000000.0,Seed,2018-12-20,,,,,
PREMIUM LEADS BROADWAY LTD LIABILITY CO,Other,,NEW YORK,NY,10036,(212) 398-2133,2024.0,1.0,Jeffrey Richards,,7500000.0,7500000.0,Series A,2025-01-16,,,,,
PREMIUM POWER CORP,Other Energy,premium-power.com,NORTH READING,MA,1864,(978) 664-5000,,,"Alan Dash, Jim Heller, Steven Armstrong","Bradford Nordholm, David Vieau, Lee Burrows, Robert F. Kennedy, Jr.",18547000.0,18547000.0,Series B,2014-02-05,,,,,
PREMIUM VITALS LLC,Investing,,GREAT NECK,NY,11023,(516) 528-8445,2017.0,8.0,"Houmayon Sasson, William J. Zaccaria",,8817600.0,1678300.0,Pre-Seed,2022-08-04,,,,,
PREMIUM WINE DISTRIBUTORS INC,Other,premiumwinedistributors.com,LOS ANGELES,CA,90017,(323) 990-6290,2016.0,9.0,Marlene Ingram,Joe Nathan Houston,,,,,,,,,
PREMIUMMEDIA360 INC,Other Technology,premiummedia360.com,CAMAS,WA,98607,(800) 818-8314,2019.0,6.0,"Robert DeGennaro, Zahoor Ahmed","Adam Dornbusch, David Courtney, Mathilde Sanson, Timothy Mott",4600000.0,1600000.0,Pre-Seed,2024-08-01,,,,,
PRENAV INC,Other,prenav.com,SAN CARLOS,CA,94070,(650) 264-7279,2013.0,12.0,"Asa Hammond, Nathan Schuett",Mar Hershenson,6958235.0,6958235.0,Series A,2016-06-08,,,,,
PRENEXUS HEALTH LLC,Other,prenexushealth.com,BRAWLEY,CA,92227,(402) 452-6795,2015.0,10.0,"Bradley A. Saville, Lance R. Reeves, Timothy R. Brummels",,,,,,,,,,
PRENOSIS INC,Biotechnology,prenosis.com,CHAMPAIGN,IL,61822,(949) 246-3113,2014.0,11.0,"Bobby Reddy, Rashid Bashir",,8850000.0,8850000.0,Pre-Seed,2016-08-26,,,,,
PRENUVO INC,Other Health Care,prenuvo.com,LOS ANGELES,CA,90025,(778) 717-3694,,,Andrew Lacy,"O'Malley Brian, Sundeep Peechu",90000000.0,90000000.0,Series C,2024-06-20,,,,,
PREPAID EXPENSE CARD SOLUTIONS INC,Other Banking and Financial Services,,NEW YORK,NY,10018,(212) 564-3990,,,"Francis C Grant IV, Luke C Pritchett, Paul C Hirschorn, Stanley C Yung","Geoffrey C Judge, Neil C Gabriele, Thomas C McInerney, William C Benedict Jr.",5000000.0,5000000.0,Series A,2024-05-28,,,,,
PREPARED HEALTH INC,Other Technology,preparedhealth.com,GLENVIEW,IL,60026,(707) 501-8187,2015.0,10.0,"ASHISH V SHAH, DAVID M COYLE",,4000000.0,4000000.0,Seed,2017-03-24,,,,,
PREPLY INC,Other Technology,preply.com,BROOKLINE,MA,2446,(888) 383-6917,,,"Boris Shakhnovich, Kyrylo Bigay","Dmytro Boroday, Dmytro Voloshyn, Mariusz Gralewski, Robert Kniaz, Ross Darwin, Victor Patterson",152124569.0,32500001.0,Series B,2023-06-17,,,,,
PREQL INC,Other Technology,preql.com,BROOKLYN,NY,11225,(303) 918-9568,2021.0,4.0,"Gabriella Steele, Leah Weiss",,6999984.0,6999984.0,Series A,2022-03-09,,,,,
PRESBYOPIA THERAPIES INC,Pharmaceuticals,,CORONADO,CA,92118,(619) 890-5125,,,"Gerald W. Horn, James W. McCollum",Mark W. Lester,68250000.0,68250000.0,Pre-Seed,2020-10-30,,,,,
PRESBYOPIA THERAPIES LLC,Pharmaceuticals,,CORONADO,CA,92118,(619) 890-5125,2013.0,12.0,"GERALD HORN, JAMES McCOLLUM, MARK LESTER",,3400000.0,3400000.0,Seed,2016-06-03,,,,,
PRESCIENT EDGE HOLDINGS LLC,Other,,CHICAGO,IL,60601,(800) 410-7068,2014.0,11.0,"Albert Thomas Church, Andrew R Zwerner, Bradley R Beile, David E Walsh, Kalani Thomas Cotner","Brian Thomas Clingen, George Thomas Hanley, John Thomas Cusack, Stephen Thomas Smith, Terry Thomas Athas",10200000.0,10200000.0,Seed,2016-05-15,,,,,
